,battery_level,captive,code,id,latitude,longitude,model,nest_id,partner_id,region,time
108,100.0,False,,e7258855-4363-4a24-849e-b15bdc4dc244,34.024139,-118.482458,bd,abe21c5c-d2b9-4e70-8556-c137a645d676,,santa-monica,2019-07-14 18:41:16.565443
109,76.0,False,,fd1ee9ef-4356-49e9-b82d-d3a1767c4e43,34.024205,-118.482455,bd,,,santa-monica,2019-07-14 18:41:16.565443
110,100.0,False,,4394bbb3-50dc-4d90-ac01-dd8356c6d140,34.024186,-118.482528,bd,abe21c5c-d2b9-4e70-8556-c137a645d676,,santa-monica,2019-07-14 18:41:16.565443
111,73.0,False,,4840e524-4639-466b-8786-3e2f145275fb,34.024215000000005,-118.48252166666667,rf,,,santa-monica,2019-07-14 18:41:16.565443
112,76.0,False,,182e11b9-8c1c-4d30-91c1-1f157872f092,34.019866666666665,-118.48612999999999,rf,,,santa-monica,2019-07-14 18:41:16.565443
113,69.0,False,,ef7e6c32-4a7e-4527-851c-ef411a2ea041,34.024258333333336,-118.48251333333334,rf,,,santa-monica,2019-07-14 18:41:16.565443
114,100.0,False,,1a6a581c-dfef-4e16-b70d-37132a8144a9,34.022728,-118.484308,bd,76db8b3f-1bf0-4282-994d-6515ecedde29,,santa-monica,2019-07-14 18:41:16.565443
115,100.0,False,,cd9d38ca-1e9d-4649-9055-153c1b876b72,34.022648333333336,-118.48438999999999,rf,76db8b3f-1bf0-4282-994d-6515ecedde29,,santa-monica,2019-07-14 18:41:16.565443
118,66.0,False,,8e6e254c-9deb-4922-a569-a057966bba76,34.02628,-118.478059,bd,,,santa-monica,2019-07-14 18:41:16.565443
120,47.0,False,,673c4eb4-f159-44df-8c7b-719f1b001057,34.023704,-118.483394,bd,,,santa-monica,2019-07-14 18:41:16.565443
124,62.0,False,,a0ddaa67-0378-4ea0-91dd-3732818ac7d4,34.021245,-118.485767,bd,,,santa-monica,2019-07-14 18:41:16.565443
133,87.0,False,,4f512887-3252-4fba-a03a-1ab9f9b17357,34.02325,-118.48460333333333,rf,,,santa-monica,2019-07-14 18:41:16.565443
135,36.0,False,,1a6c7d71-98b7-4196-b4f1-a75ed368d965,34.02717166666666,-118.47535666666666,rf,,,santa-monica,2019-07-14 18:41:16.565443
137,90.0,False,,99acbf30-b168-45c7-bf38-e190149e083f,34.014676,-118.487421,bd,,,santa-monica,2019-07-14 18:41:16.565443
138,90.0,False,,9d913f9c-d5a7-4303-9798-d6978b3a48d4,34.015535,-118.487649,bd,,,santa-monica,2019-07-14 18:41:16.565443
142,66.0,False,,6356d483-4178-48bf-aab7-9d714f4b2008,34.025116,-118.483287,bd,,,santa-monica,2019-07-14 18:41:16.565443
144,90.0,False,,cd862ba0-54b8-453c-a5cc-755f03a2bf35,34.01975,-118.48766,bd,,,santa-monica,2019-07-14 18:41:16.565443
145,67.0,False,,28cafea2-b303-4fc3-9632-ba6461f6800d,34.020115000000004,-118.48756333333334,rf,,,santa-monica,2019-07-14 18:41:16.565443
149,58.0,False,,6e802726-5388-4412-9d4e-993dbb605ec9,34.024514,-118.484482,bd,,,santa-monica,2019-07-14 18:41:16.565443
150,91.0,False,,c22b51a0-fc20-41da-83ad-926c5f068dee,34.01956166666666,-118.487915,rf,,,santa-monica,2019-07-14 18:41:16.565443
153,58.0,False,,3c04d932-3249-4695-ab75-20e775bd998b,34.02793833333333,-118.47479999999999,rf,,,santa-monica,2019-07-14 18:41:16.565443
65,79.0,False,,a55b9afe-f7ad-42c7-b6f4-765ad09beeb5,34.02855,-118.47358666666666,rf,9682102a-a627-4fc5-86b9-4bc3ffac537b,,santa-monica,2019-07-14 18:41:16.565443
67,80.0,False,,00d87479-434a-414f-81d4-44648242c3b5,34.02856,-118.47359499999999,rf,9682102a-a627-4fc5-86b9-4bc3ffac537b,,santa-monica,2019-07-14 18:41:16.565443
108,43.0,False,,59985b14-4e7b-41f2-b2ba-fc5d95c7a1f3,34.03196333333334,-118.48594666666668,rf,,,santa-monica,2019-07-14 18:41:16.565443
84,65.0,False,,e9376f2c-7c71-4ae5-bece-f116d9f845c6,34.024415,-118.485733,bd,,,santa-monica,2019-07-14 18:41:16.565443
121,67.0,False,,d00cfb32-a7bc-4a3b-b1fa-4cd018ae5cbe,34.024708333333336,-118.49000499999998,rf,,,santa-monica,2019-07-14 18:41:16.565443
125,100.0,False,,86cc6d49-910e-40cd-85b5-843a66a229c0,34.02348,-118.48684666666668,rf,7078e601-ff62-46c9-9afb-5503ca1a7d2f,,santa-monica,2019-07-14 18:41:16.565443
126,100.0,False,,2329fc2d-bf57-4200-83e4-8a85d45e84bc,34.023471666666666,-118.48686166666667,rf,7078e601-ff62-46c9-9afb-5503ca1a7d2f,,santa-monica,2019-07-14 18:41:16.565443
127,100.0,False,,4fdb50d8-9012-4964-aab9-877307b6a5d4,34.02343333333333,-118.48682333333333,rf,7078e601-ff62-46c9-9afb-5503ca1a7d2f,,santa-monica,2019-07-14 18:41:16.565443
154,87.0,False,,0166cdf0-a0b7-4987-82f3-ff1da5c81b0e,34.023471666666666,-118.49038,rf,,,santa-monica,2019-07-14 18:41:16.565443
156,66.0,False,,db496d6a-e978-44a7-85d2-4f8cb1fa7911,34.023465,-118.49038666666665,rf,,,santa-monica,2019-07-14 18:41:16.565443
160,79.0,False,,b2f2b620-0a2f-4a3d-b32c-8429a108a5e2,34.023607,-118.490798,bd,,,santa-monica,2019-07-14 18:41:16.565443
107,98.0,False,,9b20a230-410c-475e-bb86-41d6a5b4edd3,34.022708333333334,-118.49053166666666,rf,,,santa-monica,2019-07-14 18:41:16.565443
110,100.0,False,,441adfdc-f7bd-46de-922d-0f7f470a984e,34.022664,-118.49051,bd,3a3379f8-2c79-4768-a429-7e2635365183,,santa-monica,2019-07-14 18:41:16.565443
188,90.0,False,,ace85a7e-d8fa-4c93-a154-edf878ba9a85,34.01937833333333,-118.49108833333334,rf,,,santa-monica,2019-07-14 18:41:16.565443
195,61.0,False,,f09f8ab3-232f-410c-bed3-8354d3f9d7af,34.018907,-118.49228,bd,,,santa-monica,2019-07-14 18:41:16.565443
196,67.0,False,,1eaaba55-c1d7-4273-a175-70dd0db44818,34.018955,-118.49167666666666,rf,,,santa-monica,2019-07-14 18:41:16.565443
209,71.0,False,,52dd56a7-29a9-4555-8f01-475ca14db5be,34.018627,-118.492194,bd,,,santa-monica,2019-07-14 18:41:16.565443
211,27.0,False,,f111dfa0-ede6-455e-8e02-78881ac1038d,34.018599,-118.492371,bd,,,santa-monica,2019-07-14 18:41:16.565443
214,27.0,False,,8772443c-c437-425c-94dc-c1bc32adfc74,34.018478333333334,-118.49249999999999,rf,,,santa-monica,2019-07-14 18:41:16.565443
218,66.0,False,,8990152a-ccff-427b-9b89-56f412c86804,34.018386666666665,-118.49301833333332,rf,,,santa-monica,2019-07-14 18:41:16.565443
69,61.0,False,,97204934-437c-45fd-bb8d-919d28a4fbcd,34.018306,-118.491765,bd,,,santa-monica,2019-07-14 18:41:16.565443
71,72.0,False,,62e1cb72-8a35-4e4b-a5eb-f3c15e39a79c,34.018253333333334,-118.49178333333333,rf,,,santa-monica,2019-07-14 18:41:16.565443
72,70.0,False,,662b05ee-2340-493d-91d4-c3d9ce350b9a,34.018253333333334,-118.49176833333334,rf,,,santa-monica,2019-07-14 18:41:16.565443
75,83.0,False,,10c9d38b-93c0-4e45-9c3c-ef113aa90314,34.0182,-118.49175333333332,rf,,,santa-monica,2019-07-14 18:41:16.565443
77,78.0,False,,833080b9-27aa-4936-90d7-4a787f58cd3d,34.01778,-118.49304166666667,rf,,,santa-monica,2019-07-14 18:41:16.565443
80,39.0,False,,5bd544a1-c681-45b7-b8c1-fbef562eaf2e,34.01803,-118.491676,bd,,,santa-monica,2019-07-14 18:41:16.565443
105,79.0,False,,9b2f3e33-d0ca-42a2-8cf3-0ab3ca49cea2,34.018385,-118.489928,bd,,,santa-monica,2019-07-14 18:41:16.565443
106,72.0,False,,3842d62b-d033-45f1-ab4d-9f88b1013b57,34.018513,-118.48968,bd,,,santa-monica,2019-07-14 18:41:16.565443
107,67.0,False,,c7672062-7dba-4ec0-80ef-20bf9cd87ff2,34.017306,-118.492446,bd,,,santa-monica,2019-07-14 18:41:16.565443
111,91.0,False,,0c3c48cb-c457-4fb5-b18d-e8d210da4065,34.018546666666666,-118.48951666666666,rf,,,santa-monica,2019-07-14 18:41:16.565443
117,99.0,False,,c98bfc0d-e47f-4a55-b4a8-b97ed88f4ee8,34.018771666666666,-118.48907499999999,rf,,,santa-monica,2019-07-14 18:41:16.565443
121,38.0,False,,ff97294d-30e2-443f-825f-2b6255d0252d,34.018501666666666,-118.48928,rf,,,santa-monica,2019-07-14 18:41:16.565443
123,60.0,False,,560eddf1-ecf0-4b1f-a15e-1788bcaa1d52,34.01846666666667,-118.48929666666666,rf,,,santa-monica,2019-07-14 18:41:16.565443
126,22.0,False,,4aefa083-6d40-4cb2-9850-66095067f52f,34.018014,-118.489753,bd,,,santa-monica,2019-07-14 18:41:16.565443
138,66.0,False,,5bcc2ad1-868e-455e-966b-202787510b86,34.01685666666666,-118.492035,rf,,,santa-monica,2019-07-14 18:41:16.565443
139,52.0,False,,17cf1481-6988-4b1d-9a6a-8d9d8acab368,34.017728,-118.489826,bd,,,santa-monica,2019-07-14 18:41:16.565443
150,100.0,False,,a6273fc3-2fc7-4033-a9bf-7ab72acee506,34.016899,-118.491321,bd,,,santa-monica,2019-07-14 18:41:16.565443
151,4.0,False,,44094e64-a6b9-472b-9bd6-172c3ea494b0,34.017536666666665,-118.48986000000001,rf,,,santa-monica,2019-07-14 18:41:16.565443
155,51.0,False,,4968f76c-2ace-45d7-93f1-4dc84041060d,34.017158333333334,-118.49053166666666,rf,,,santa-monica,2019-07-14 18:41:16.565443
160,81.0,False,,47783db3-dfd2-40bd-84be-1de474e0b91a,34.01677,-118.491364,bd,,,santa-monica,2019-07-14 18:41:16.565443
165,57.0,False,,488eaef2-c819-4ef6-a89a-a24f06d96815,34.016391666666664,-118.492035,rf,,,santa-monica,2019-07-14 18:41:16.565443
172,82.0,False,,f17bbd03-22f0-4d45-9544-84fba7f99ed3,34.01611666666667,-118.49285166666665,rf,,,santa-monica,2019-07-14 18:41:16.565443
179,43.0,False,,7584b726-0e4b-496d-b802-80d83b600f09,34.01592333333333,-118.49246999999998,rf,,,santa-monica,2019-07-14 18:41:16.565443
185,57.0,False,,67f69095-785a-4f3b-a209-b783252920fc,34.016003,-118.491374,bd,,,santa-monica,2019-07-14 18:41:16.565443
124,40.0,False,,eaba8c79-b971-47ce-8846-69ff01337444,34.01542666666667,-118.49327166666666,rf,,,santa-monica,2019-07-14 18:41:16.565443
126,57.0,False,,3914ad27-792b-4f03-9def-78e886726379,34.015322,-118.493387,bd,,,santa-monica,2019-07-14 18:41:16.565443
138,38.0,False,,cf0eb013-803c-4809-a921-e16e24efbaf8,34.015724999999996,-118.49072999999999,rf,,,santa-monica,2019-07-14 18:41:16.565443
139,57.0,False,,36602112-cbe0-45ec-bc7e-43b54eb50439,34.015017,-118.493329,bd,,,santa-monica,2019-07-14 18:41:16.565443
144,9.0,False,,111644a9-4409-4946-94f6-e8a00922ebb4,34.015015,-118.49242333333335,rf,,,santa-monica,2019-07-14 18:41:16.565443
147,58.0,False,,8571889d-9487-4d61-986b-8481931f2b66,34.015556,-118.490504,bd,,,santa-monica,2019-07-14 18:41:16.565443
150,72.0,False,,596fecd5-7616-42f4-bc84-8734c86aa6be,34.014879,-118.492181,bd,,,santa-monica,2019-07-14 18:41:16.565443
159,46.0,False,,db0bd722-3e64-42bf-82fd-f3e38759244c,34.01461833333334,-118.49325500000002,rf,,,santa-monica,2019-07-14 18:41:16.565443
163,51.0,False,,95d46e6a-2f06-4d96-a1f3-b3b87e0fd475,34.014605,-118.492847,bd,,,santa-monica,2019-07-14 18:41:16.565443
167,33.0,False,,b233d44c-420c-490a-a229-e4b8bbe26b28,34.01450755077788,-118.49329872999199,bd,,,santa-monica,2019-07-14 18:41:16.565443
172,88.0,False,,0d9fc0af-4bfa-474d-aedb-f0ee7ecc5469,34.014965,-118.49079833333332,rf,,,santa-monica,2019-07-14 18:41:16.565443
178,88.0,False,,91e5ad55-28d6-4613-bb1e-772c1d5caa04,34.015816,-118.489204,bd,,,santa-monica,2019-07-14 18:41:16.565443
179,82.0,False,,31b7dcb0-47d5-4eec-a48d-a883cf51a73c,34.01475166666667,-118.49122666666666,rf,,,santa-monica,2019-07-14 18:41:16.565443
180,61.0,False,,ec95084b-574e-4be2-bad5-e6d3f6b3c8e6,34.014775,-118.49110333333334,rf,,,santa-monica,2019-07-14 18:41:16.565443
119,52.0,False,,783751af-f48b-49e7-8ac2-3adadd1b6dfd,34.014477,-118.491328,bd,,,santa-monica,2019-07-14 18:41:16.565443
120,61.0,False,,1c7ea6ba-3591-498e-900f-d2b24b457afc,34.014231,-118.493015,bd,,,santa-monica,2019-07-14 18:41:16.565443
121,76.0,False,,9296e808-1130-425d-936b-51ab8b01252d,34.014574,-118.491016,bd,,,santa-monica,2019-07-14 18:41:16.565443
122,99.0,False,,10386283-1c96-494c-b67e-dda5b3fa9fc9,34.014435000000006,-118.49133333333333,rf,,,santa-monica,2019-07-14 18:41:16.565443
124,30.0,False,,11c26f3f-5d10-4758-80a2-78621a08188c,34.014486,-118.491107,bd,,,santa-monica,2019-07-14 18:41:16.565443
126,62.0,False,,29efc46f-41c1-40e2-bac3-61121a195e5f,34.014409,-118.491143,bd,,,santa-monica,2019-07-14 18:41:16.565443
127,75.0,False,,877da8c2-7bda-4d30-bf99-416f60fa604f,34.01427,-118.49153833333334,rf,,,santa-monica,2019-07-14 18:41:16.565443
128,66.0,False,,e7e4d654-e214-4630-a6c3-cb619d37c411,34.014267,-118.491437,bd,,,santa-monica,2019-07-14 18:41:16.565443
130,30.0,False,,74f2330e-3e6d-43b0-ae70-537d92ba3545,34.014488,-118.490671,bd,,,santa-monica,2019-07-14 18:41:16.565443
131,82.0,False,,847f4495-d904-4037-a81b-cfda92218e5c,34.014242,-118.491392,bd,,,santa-monica,2019-07-14 18:41:16.565443
132,85.0,False,,cfdb9acc-e930-474b-8111-98f7e609e2c9,34.014477,-118.490678,bd,,,santa-monica,2019-07-14 18:41:16.565443
133,89.0,False,,554552f7-8bf9-4dd1-a22f-f9b37cee7ff6,34.014217,-118.491448,bd,,,santa-monica,2019-07-14 18:41:16.565443
135,66.0,False,,7e9f72e0-81c1-4638-8ca3-21f05fba247c,34.014128,-118.491676,bd,,,santa-monica,2019-07-14 18:41:16.565443
139,71.0,False,,b6540ec8-423e-4df1-bbf6-f02da2c6212a,34.01416,-118.491325,bd,,,santa-monica,2019-07-14 18:41:16.565443
144,26.0,False,,a31db3d9-6949-429a-81f8-04518981c202,34.01387645458269,-118.4918757297464,bd,,,santa-monica,2019-07-14 18:41:16.565443
148,27.0,False,,fc94a602-b760-437a-9e65-8a7f5b2b840b,34.013822,-118.492015,bd,,,santa-monica,2019-07-14 18:41:16.565443
149,99.0,False,,db73d933-16b6-4e3d-9a49-edc876095a0b,34.01385166666667,-118.49182833333334,rf,,,santa-monica,2019-07-14 18:41:16.565443
151,42.0,False,,f24c93f3-21c7-4257-8579-3093efdb7b3c,34.013772,-118.491895,bd,,,santa-monica,2019-07-14 18:41:16.565443
97,8.0,False,,710c05df-19a4-4143-a3c9-34b4061a8c24,34.013686666666665,-118.49034166666667,rf,,,santa-monica,2019-07-14 18:41:16.565443
101,93.0,False,,7680ab53-119f-48d9-9a36-e8b3ae14f142,34.013398,-118.491641,bd,,,santa-monica,2019-07-14 18:41:16.565443
102,66.0,False,,4e1852aa-ca84-4191-843b-75c2b6531ea0,34.013515,-118.49022666666666,rf,,,santa-monica,2019-07-14 18:41:16.565443
108,100.0,False,,09e5fd24-9d75-4d2f-b60d-db195a795fcf,34.013293,-118.492864,bd,,,santa-monica,2019-07-14 18:41:16.565443
7,60.0,False,,1f007a4e-b613-4349-a93d-523532032a1d,34.006955,-118.45622333333334,rf,,,venice,2019-07-14 18:41:16.565443
8,85.0,False,,629665b6-f5e7-488f-b399-01e834a1426c,34.006328333333336,-118.45623833333333,rf,,,venice,2019-07-14 18:41:16.565443
9,75.0,False,,923aff79-687c-4597-bfb6-118b25fb59fd,34.006343333333334,-118.45625333333334,rf,,,venice,2019-07-14 18:41:16.565443
11,76.0,False,,11f222bc-7799-4120-a970-24260781a7e0,34.00537833333333,-118.46024333333335,rf,,,venice,2019-07-14 18:41:16.565443
12,78.0,False,,8f994550-3372-42ae-b45e-d4aca3d4a0d8,34.000675,-118.45669500000001,rf,,,venice,2019-07-14 18:41:16.565443
13,63.0,False,,55c3014a-5f57-4cec-a568-8c73546c1926,34.002645,-118.459138,bd,,,venice,2019-07-14 18:41:16.565443
16,57.0,False,,1def48a3-8cc6-44f2-9493-ef82525c29d1,34.004192,-118.460823,bd,,,venice,2019-07-14 18:41:16.565443
17,82.0,False,,73437c60-6ebc-4f85-94b0-6e50055cc9e7,33.998757,-118.454109,bd,,,venice,2019-07-14 18:41:16.565443
18,91.0,False,,ce841173-62d3-4db2-887a-29462ffc66b4,34.0013,-118.45887833333333,rf,,,venice,2019-07-14 18:41:16.565443
19,67.0,False,,a12cc1e6-1d42-4d6a-9f28-fc8ed87e5bfa,33.9987,-118.45417,rf,,,venice,2019-07-14 18:41:16.565443
22,20.0,False,,0cb2a01c-01e3-4ed3-b406-a52310f2e685,33.999656,-118.457415,bd,,,venice,2019-07-14 18:41:16.565443
23,53.0,False,,383f752f-e2fa-4423-85e4-cb6c9241dd69,33.999633333333335,-118.45744333333332,rf,,,venice,2019-07-14 18:41:16.565443
24,36.0,False,,2656032f-24ca-4320-b037-047a7c973dfe,34.000099999999996,-118.45822166666667,rf,,,venice,2019-07-14 18:41:16.565443
25,42.0,False,,9071fc37-4c0b-4e26-8be9-6a57e0dd1c18,34.000095,-118.45827499999999,rf,,,venice,2019-07-14 18:41:16.565443
26,51.0,False,,b86d05c9-9c84-457a-8d4e-7ba9c5e867b0,34.00007666666667,-118.45826000000001,rf,,,venice,2019-07-14 18:41:16.565443
31,61.0,False,,7e78c3ac-f9be-4822-95c4-478b98789eae,34.001689,-118.460491,bd,,,venice,2019-07-14 18:41:16.565443
34,61.0,False,,68c42c1d-0557-49fd-bf45-f81c00129332,33.99691833333333,-118.446785,rf,,,venice,2019-07-14 18:41:16.565443
35,81.0,False,,c61ab5fb-78a7-4828-a9a2-6a8c4369073d,33.998783,-118.458919,bd,,,venice,2019-07-14 18:41:16.565443
36,67.0,False,,b74b3f2d-4ca6-4336-8c23-a5c5be92b0a0,33.99873,-118.45900666666667,rf,,,venice,2019-07-14 18:41:16.565443
39,66.0,False,,f6e857b6-9803-402c-a8df-1ade6368739a,33.996864,-118.456276,bd,,,venice,2019-07-14 18:41:16.565443
46,52.0,False,,8f040274-cd7b-4c42-bb38-64b87f81aed1,33.997013333333335,-118.45787833333334,rf,,,venice,2019-07-14 18:41:16.565443
47,28.0,False,,c86e6f2c-78f0-4dae-ac83-946a47e51464,33.99878527972288,-118.46111012633746,bd,,,venice,2019-07-14 18:41:16.565443
51,35.0,False,,b0846a41-d634-4272-9df6-d058954c1b0a,33.99885648399032,-118.46154984097784,bd,,,venice,2019-07-14 18:41:16.565443
53,28.0,False,,140b469f-5364-447b-80dd-b7e1f4bf2aab,33.996343,-118.457654,bd,,,venice,2019-07-14 18:41:16.565443
54,100.0,False,,25ee101c-9f91-4f34-b0e5-8b9671feb8be,33.99692166666667,-118.45894666666666,rf,c0e35fa1-53a8-4c5e-8f7e-4616e8b76f33,,venice,2019-07-14 18:41:16.565443
55,100.0,False,,bd30336f-3f34-40c9-a659-0020b2e05da8,33.99690666666667,-118.45896166666668,rf,c0e35fa1-53a8-4c5e-8f7e-4616e8b76f33,,venice,2019-07-14 18:41:16.565443
58,42.0,False,,56581c21-4d36-4b52-842a-64127caf9626,33.994805,-118.45230166666667,rf,,,venice,2019-07-14 18:41:16.565443
59,83.0,False,,45e58e82-9046-493b-a987-cbd5caa6e564,33.998041,-118.46132,bd,,,venice,2019-07-14 18:41:16.565443
61,61.0,False,,8ae19e31-d73f-4ddc-bf28-ffd79a8a2f15,33.997964,-118.461301,bd,,,venice,2019-07-14 18:41:16.565443
62,63.0,False,,564f116d-fd9a-49f7-b66f-284646b11db8,34.000464,-118.463833,bd,,,venice,2019-07-14 18:41:16.565443
63,42.0,False,,79e07a46-586e-49ec-a4e0-d4aa83252512,33.99877166666667,-118.46256333333334,rf,,,venice,2019-07-14 18:41:16.565443
68,58.0,False,,b76f6323-1262-49f7-8b04-dbc95ff5c501,33.9941867,-118.4520354,rf,,,venice,2019-07-14 18:41:16.565443
71,65.0,False,,e8c7352f-6dec-4475-8824-593cbc564049,33.994299,-118.454217,bd,,,venice,2019-07-14 18:41:16.565443
79,93.0,False,,2b8fb9ae-cf9a-4337-983b-5ca5a3ef7d9c,34.00004935454018,-118.46480453397935,bd,,,venice,2019-07-14 18:41:16.565443
94,57.0,False,,3093606c-8f73-41f1-8dda-1f7545b2fbcb,33.99304261372297,-118.45287969133884,bd,,,venice,2019-07-14 18:41:16.565443
95,35.0,False,,e39e2afd-a6ad-42d5-9448-403c1ec69e25,34.000636666666665,-118.46614,rf,,,venice,2019-07-14 18:41:16.565443
96,69.0,False,,509a5946-4b14-4a2d-a2e2-340d680881dd,33.99301833333333,-118.45285833333334,rf,,,venice,2019-07-14 18:41:16.565443
15,28.0,False,,bbe25960-cd2a-4c3a-a0b7-17a10de08a61,33.98601166666666,-118.445495,rf,,,venice,2019-07-14 18:41:16.565443
16,30.0,False,,ea7ba1b1-1d52-409d-b794-6bb6f92e98a3,33.98614833333333,-118.44561,rf,,,venice,2019-07-14 18:41:16.565443
21,46.0,False,,f9f7d954-93e8-4d1c-86cf-33be2ef891cc,33.985236666666665,-118.44405333333334,rf,,,venice,2019-07-14 18:41:16.565443
22,69.0,False,,8b17c72a-87e0-4761-8829-c8bb3651e780,33.98609,-118.450908,bd,,,venice,2019-07-14 18:41:16.565443
23,99.0,False,,07fa10a1-f7cc-4725-a292-d833b9428ffa,33.987144,-118.448849,bd,,,venice,2019-07-14 18:41:16.565443
26,81.0,False,,38b57e43-e596-48ce-931f-ec38bf965b8f,33.985765,-118.443931,bd,,,venice,2019-07-14 18:41:16.565443
28,83.0,False,,3cce6b60-5b6a-4b4f-9144-2d7126ddb8ab,33.98643833333333,-118.44422833333334,rf,,,venice,2019-07-14 18:41:16.565443
30,31.0,False,,45926aa2-b4bb-42d2-9970-b03cb0e7160d,33.984746,-118.443098,bd,,,venice,2019-07-14 18:41:16.565443
32,22.0,False,,796d2658-675d-4800-baed-4f69f92864b0,33.98576,-118.443552,bd,,,venice,2019-07-14 18:41:16.565443
34,100.0,False,,d6ad0b6d-ce28-45ef-8652-1e7be2f637ab,33.985744,-118.443481,bd,9150a0b5-fdb5-4dfa-bc4c-6f8bf771bb16,,venice,2019-07-14 18:41:16.565443
37,98.0,False,,1de60c7a-95aa-4d7c-a47d-c81fc56cd73d,33.985377,-118.443162,bd,8c41ff5d-7a3d-47a7-b699-49e54b9e759e,,venice,2019-07-14 18:41:16.565443
38,100.0,False,,535de95c-fa3a-4ff1-ad13-a558340eec37,33.985406,-118.443176,bd,8c41ff5d-7a3d-47a7-b699-49e54b9e759e,,venice,2019-07-14 18:41:16.565443
61,71.0,False,,1f73f74a-7994-457f-8d46-39f0c48778cf,33.98741166666667,-118.45081333333334,rf,,,venice,2019-07-14 18:41:16.565443
75,79.0,False,,1e403ad4-8bc3-40d8-ad15-1501f9b4f1cd,33.987165,-118.452333,bd,,,venice,2019-07-14 18:41:16.565443
76,89.0,False,,53da95f0-d219-489e-acfa-538b878ec117,33.988708,-118.446313,bd,,,venice,2019-07-14 18:41:16.565443
77,65.0,False,,66bdd7f6-7bc1-45b4-8240-cdb09d5f67df,33.98719833333334,-118.45231666666665,rf,,,venice,2019-07-14 18:41:16.565443
94,48.0,False,,066db605-2a0e-438e-9bbd-03cad416eba7,33.986908,-118.453275,bd,,,venice,2019-07-14 18:41:16.565443
95,90.0,False,,bc692ba1-5394-4888-abf3-f80446afecee,33.988457,-118.451326,bd,,,venice,2019-07-14 18:41:16.565443
96,88.0,False,,433ec5f8-f25c-4901-a3fd-5d15c3f36c71,33.98844,-118.451376,bd,,,venice,2019-07-14 18:41:16.565443
97,90.0,False,,04f011ee-db4b-40d1-bc93-4c836a327b8a,33.988431,-118.451401,bd,,,venice,2019-07-14 18:41:16.565443
98,96.0,False,,577a07d4-22d0-4ab2-bc51-763ac0b25bb2,33.988432,-118.451409,bd,,,venice,2019-07-14 18:41:16.565443
100,98.0,False,,9ce4e371-9874-4f1c-bf8f-1e7c1c482ee0,33.988478,-118.451361,bd,,,venice,2019-07-14 18:41:16.565443
103,70.0,False,,0fe0f316-3da8-43ea-a789-9fdc3fdaf2ec,33.989185,-118.44947833333332,rf,,,venice,2019-07-14 18:41:16.565443
108,45.0,False,,11318fd2-18f2-4937-ba56-f503f3e57024,33.988323333333334,-118.45182833333335,rf,,,venice,2019-07-14 18:41:16.565443
109,78.0,False,,0210125a-fad2-49ed-b197-b3c910a9ada1,33.98928,-118.449336,bd,,,venice,2019-07-14 18:41:16.565443
111,60.0,False,,e6879562-0bcf-4b73-816e-53f969c94cfe,33.988503333333334,-118.45163666666667,rf,,,venice,2019-07-14 18:41:16.565443
113,31.0,False,,ff21dfa1-c8f9-45e3-9582-a2d6f409dace,33.988593333333334,-118.45155333333332,rf,,,venice,2019-07-14 18:41:16.565443
117,80.0,False,,6836508c-4daf-4e56-a66e-a088843c8627,33.988929999999996,-118.45113333333332,rf,,,venice,2019-07-14 18:41:16.565443
119,85.0,False,,71f9baa1-12f2-455b-bcdc-1dc226e556ee,33.98893666666667,-118.45117166666665,rf,,,venice,2019-07-14 18:41:16.565443
120,26.0,False,,63a49e8c-7531-4a70-9404-7c2ef1af23df,33.989270000000005,-118.45031666666667,rf,,,venice,2019-07-14 18:41:16.565443
121,72.0,False,,706797d1-5c02-44ce-8cbe-4d7e415a96c0,33.98825,-118.45243833333333,rf,,,venice,2019-07-14 18:41:16.565443
134,40.0,False,,9cafcd34-e832-4ca4-ac22-4a3275b62728,33.98791166666667,-118.453095,rf,,,venice,2019-07-14 18:41:16.565443
135,98.0,False,,f2931e06-5812-4aba-bddb-1bf041d86e97,33.989837,-118.448696,bd,4b3e8023-365f-4073-8bee-97cb9aebf08a,,venice,2019-07-14 18:41:16.565443
136,38.0,False,,8cae1c56-de20-4887-ae5b-86094aa44c78,33.989901,-118.448119,bd,,,venice,2019-07-14 18:41:16.565443
137,60.0,False,,674ce212-f12d-4603-aff4-f3d555c9c203,33.989895000000004,-118.44870833333334,rf,,,venice,2019-07-14 18:41:16.565443
138,66.0,False,,bdb4ee6f-f934-4d99-aec4-31ad11f568fe,33.98991,-118.44871499999999,rf,,,venice,2019-07-14 18:41:16.565443
140,85.0,False,,774d251c-b252-45e0-a797-2721f1947c1e,33.986838,-118.45436,bd,,,venice,2019-07-14 18:41:16.565443
1,16.0,False,,37f58296-e40b-4f7d-befd-46597ec04696,33.99026166666667,-118.44787666666667,rf,,,venice,2019-07-14 18:41:16.565443
5,65.0,False,,5974d6c4-db97-48ab-8465-53bf1963c828,33.990379,-118.447967,bd,,,venice,2019-07-14 18:41:16.565443
6,100.0,False,,113b75ee-e60b-43db-b64f-9d4f3b778808,33.99010833333333,-118.44873833333334,rf,4b3e8023-365f-4073-8bee-97cb9aebf08a,,venice,2019-07-14 18:41:16.565443
7,62.0,False,,9c6ae05c-2005-4fc6-8de8-264324d30c95,33.99012833333334,-118.44876166666667,rf,,,venice,2019-07-14 18:41:16.565443
